yearmonth,SKU,net_sales,items_sold,avg_pvp,channel,brand,brand_type,sku_name,category,grossmargin,full%
202503,29020-INTEX,462.94,4,134.25,Team_MercadoLibre,Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,0.23964228625739836,0
202504,29020-INTEX,0.01,1,0.01,"Salderos / Facebook",Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,-8799,NULL
202504,29020-INTEX,515.52,2,299,Team_Coppel,Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,0.6585971446306642,NULL
202504,29020-INTEX,1617.8400000000004,14,134.04857142857142,Team_MercadoLibre,Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,0.2384908272758739,0
202505,29020-INTEX,257.76,1,299,Team_Coppel,Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,0.6585971446306642,NULL
202505,29020-INTEX,821.0000000000001,7,136.04857142857142,Team_MercadoLibre,Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,0.24969549330085253,0
202506,29020-INTEX,445.94,4,129.32,Team_MercadoLibre,Intex,terceros,"Cubierta Para Albercas Easy Set Y Estructural 244 Cm Intex",Jardín,0.2106561420818944,0
202501,29023-INTEX,0.01,1,0.01,"Salderos / Facebook",Intex,terceros,"Cubierta Solar Polietileno Circular 15in Para Piscinas Intex",Jardín,-35499,NULL
202502,29023-INTEX,1794.27,3,693.7800000000001,Team_MercadoLibre,Intex,terceros,"Cubierta Solar Polietileno Circular 15in Para Piscinas Intex",Jardín,0.4064438462438764,0
202503,29023-INTEX,2399.91,4,695.9775,Team_MercadoLibre,Intex,terceros,"Cubierta Solar Polietileno Circular 15in Para Piscinas Intex",Jardín,0.4083111450012709,0
202506,29023-INTEX,1747.45,3,675.68,Team_MercadoLibre,Intex,terceros,"Cubierta Solar Polietileno Circular 15in Para Piscinas Intex",Jardín,0.3905405018741595,0
202504,29039-INTEX,910.3199999999999,8,132,Team_Amazon,Intex,terceros,"Termometro Para Alberca Piscina Con Flotacion 29039 Intex",Jardín,0.8492178574567186,NULL
202505,29039-INTEX,113.79,1,132,Team_Amazon,Intex,terceros,"Termometro Para Alberca Piscina Con Flotacion 29039 Intex",Jardín,0.8492837683451974,NULL
202504,29053-INTEX,43.1,1,50,"Salderos / Facebook",Intex,terceros,"Cepillo Curvo 409 Mm Para Pared Piscina Alberca Hogar Intex",Jardín,-1.2273781902552203,NULL
202501,29056-INTEX,455.16999999999996,3,176,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.27864314431970477,0
202502,29056-INTEX,434.49,3,168,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.33950148449906775,0
202503,29056-INTEX,2020.0399999999997,14,167.3721428571429,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.34452783113205687,0
202504,29056-INTEX,8960.489999999996,63,164.9842857142857,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.3639879069113412,0
202504,29056-INTEX,2045.689655172414,7,299,Team_Walmart,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,0.3361651917404129,NULL
202505,29056-INTEX,473.28,1,549,Team_Coppel,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,0.5900946585530764,NULL
202505,29056-INTEX,9434.659999999996,69,158.61101449275364,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.4188110647336528,0
202505,29056-INTEX,3304.3103448275856,17,213.7058823529412,Team_Walmart,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,0.0019097312809810325,NULL
202506,29056-INTEX,5939.959999999998,43,160.243488372093,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.40438656152566704,0
202506,29056-INTEX,1080.1724137931037,7,179,Team_Walmart,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina + Cepillo + Cabezal Intex",Jardín,-0.2572067039106144,NULL
202501,29057-INTEX,372.36,1,431.94,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.046621549038564865,0
202502,29057-INTEX,387.93,1,450,"Salderos / Facebook",Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.08488644858608513,NULL
202502,29057-INTEX,364.27,1,422.55,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.025448156587146848,0
202503,29057-INTEX,716.8599999999999,2,415.775,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.009569511480623773,0
202504,29057-INTEX,688.79,1,799,Team_Coppel,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.48460343500921904,NULL
202504,29057-INTEX,2133.08,6,412.3966666666667,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.001443921465674068,0
202504,29057-INTEX,394.05,1,457.1,Team_Sitioweb,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.09909909909909913,NULL
202505,29057-INTEX,0.01,1,0.01,"Salderos / Facebook",Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,-35499,NULL
202505,29057-INTEX,4998.519999999999,14,414.1635714285714,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,0.005705688883909635,0
202506,29057-INTEX,2039.88,6,394.38000000000005,Team_MercadoLibre,Intex,terceros,"Kit Limpieza Hojas Alberca Piscina+ Cepillo + Cabezal Intex",Jardín,-0.04417906935702094,0
202501,29081-INTEX,511.29,1,593.1,Team_MercadoLibre,Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,0.2958986093997536,0
202502,29081-INTEX,481.18,1,558.17,Team_MercadoLibre,Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,0.2518392285631157,0
202502,29081-INTEX,257.76,1,299,Team_PdVNAES,Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,-0.39664804469273746,NULL
202503,29081-INTEX,0.01,1,0.01,"Salderos / Facebook",Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,-35999,NULL
202504,29081-INTEX,2865.5,6,553.9983333333333,Team_MercadoLibre,Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,0.24620485081137677,0
202506,29081-INTEX,4914.099999999999,11,518.2127272727274,Team_MercadoLibre,Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,0.19415559308927371,0
202506,29081-INTEX,832.76,2,483,Team_Sitioweb,Intex,terceros,"Tapete Protector Piso Para Alberca Cuadros 50x50 8 Pz Intex",Jardín,0.13540515874921946,NULL
202503,291-URR,214.64,2,124.49,Team_PdVNAES,Urrea,terceros,"Pinza Pelacable 10-22awg 6-3/4 Alta Palanca 291 Urrea",Ferretería,-0.9254565784569512,NULL
202505,292519,86.2,2,50,"Salderos / Facebook",OBI,terceros,"Tijera Para Costura Con Ojo Grande 8 Pulgadas Obi",Ferretería,-0.1303944315545243,NULL
202501,293406,1594.8400000000001,4,462.5025,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,-0.3277570163778184,NULL
202501,293406,3446.56,2,1999,Team_Elektra,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.6928009377466228,NULL
202501,293406,4033.14,2,2339.22,Team_MercadoLibre,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.7373510465790922,0
202501,293406,1128.45,1,1309,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.5311001816651159,NULL
202504,293406,3446.56,2,1999,Team_Amazon,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.6926500626711852,NULL
202504,293406,10336.199999999997,10,1199,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.48757747850596306,NULL
202505,293406,0.05,5,0.012,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,-52963.99999999999,NULL
202505,293406,5169.84,3,1999,Team_Amazon,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.6926500626711852,NULL
202505,293406,2585.34,1,2998.99,Team_Elektra,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.7951333286917774,NULL
202505,293406,1963.8799999999999,2,1139.05,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.46060859115628244,NULL
202503,293407,0.1,10,0.012,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,-49990.99999999999,NULL
202503,293407,1128.45,1,1309,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.5569852452479064,NULL
202504,293407,1887,3,729.64,Team_PdVNAES,KingsHouse,propia,"Toldo Carpa Con Pared Impermeable Plegable Acero 3x3 M",Jardín,0.20521462639109697,NULL
202501,293410,7210.48,17,492.00823529411764,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-0.05751350811596458,NULL
202502,293410,2414.3,4,700.145,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.2568512612351406,NULL
202502,293410,2195.7,3,849.0033333333334,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.38715671539827845,NULL
202502,293410,1775,1,2059,Team_Elektra,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.7472985915492958,NULL
202503,293410,4051.4599999999996,21,223.7952380952381,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-1.3249559418086316,NULL
202504,293410,6595.590000000001,43,177.92790697674423,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-1.924293960055127,NULL
202505,293410,1379.36,7,228.57999999999998,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-1.2762766790395548,NULL
202505,293410,1785.0900000000001,3,690.2366666666667,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.246183665809567,NULL
202506,293410,1116.6799999999998,3,431.7833333333333,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-0.2050363577748326,NULL
202501,293411,603.45,1,700,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.2620266799237717,NULL
202502,293411,603.45,1,700,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.2620266799237717,NULL
202502,293411,5855.2,8,849.005,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.3915425604590791,NULL
202503,293411,603.6,16,43.760625,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-10.80463883366468,NULL
202504,293411,1940.08,13,173.11538461538464,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-1.984070244525999,NULL
202505,293411,606.03,1,702.99,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.26516179067042883,NULL
202506,293411,1206.9,2,700,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.26202005137128187,NULL
202501,293412,775,1,899,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.4137290322580645,NULL
202504,293412,388.05,6,75.02333333333333,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-6.025434866640896,NULL
202505,293412,5125.91,9,660.6722222222222,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.20222536096029778,NULL
202501,293413,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-46053.5,NULL
202501,293413,4737.05,5,1099,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.5138862794355136,NULL
202501,293413,3458.8,5,802.44,Team_MercadoLibre,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.33423586214872203,0
202501,293413,5000,8,725,Team_PdVNAES,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.263136,NULL
202502,293413,2413.8,4,700,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.2368174662358108,NULL
202503,293413,517.24,1,600,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.1096202923207795,NULL
202504,293413,3621.2999999999997,15,280.0473333333333,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-0.9076326181205646,NULL
202504,293413,8526.69,9,1099,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.5138934334425198,NULL
202504,293413,6290,10,729.64,Team_PdVNAES,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.2678219395866454,NULL
202505,293413,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,-46053,NULL
202505,293413,947.41,1,1099,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.5138957790185875,NULL
202505,293413,924.09,1,1071.94,Team_MercadoLibre,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x3m Kingsman",Jardín,0.5016286292460691,0
202505,293418,431.05,1,500.02,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable Acero 3x4.5m",Jardín,-1.0419208908479294,NULL
202501,293422,0.01,1,0.01,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,-89994,NULL
202502,293422,12069,20,700.0020000000001,Mayoreo_NAES,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,-0.491324881928909,NULL
202502,293422,1723.28,1,1999,Team_Elektra,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,0.47776913792303044,NULL
202502,293422,2782.8500000000004,2,1614.0549999999998,Team_Sitioweb,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,0.35321702571105157,NULL
202503,293422,3437.0699999999997,2,1993.5,Team_PdVNAES,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,0.47632722056868204,NULL
202504,293422,0.06999999999999999,7,0.011428571428571429,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,-89993.14285714287,NULL
202504,293422,11633.599999999999,5,2699,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,0.61321431027369,NULL
202505,293422,2327.59,4,675,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,-0.5465696278124583,NULL
202505,293422,775.87,1,900.01,Team_PdVNAES,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,-0.15991080980061098,NULL
202506,293422,4653.44,2,2699,Team_Amazon,KingsHouse,propia,"Toldo Carpa Impermeable Plegable De Acero 3x6m Kingsman",Jardín,0.6132108719570898,NULL
202503,293425,517.24,1,600,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable Acero 2x2 M Blanco Bolsa",Jardín,0.28924677132472354,NULL
202504,293425,345,1,400.2,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable Acero 2x2 M Blanco Bolsa",Jardín,-0.06559420289855071,NULL
202506,293425,1204,4,349.16,"Salderos / Facebook",KingsHouse,propia,"Toldo Carpa Impermeable Plegable Acero 2x2 M Blanco Bolsa",Jardín,-0.22136212624584717,NULL
202502,294319,8619.83,1,9999,Team_MercadoLibre,Kingsman,propia,"Polipasto Electrico 20m De Cable Y Trole 300 A 600 Kg 110v",Ferretería,0.5815891960746326,0
202501,3000000756,1973.28,1,2289,Team_MercadoLibre,Coleman,terceros,"Hielera Combo 40 Qt Con Ruedas 5 Piezas Azul Acampar Coleman",Jardín,0.527167963999027,0
202501,3000001842,0.01,1,0.01,"Salderos / Facebook",Coleman,terceros,"Hielera Azul 30 Qt Con Portavasos De Campismo Playa Coleman",Jardín,-63534,NULL
202501,3000006476,12060.3,10,1398.9950000000001,Mayoreo_NAES,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.2797815974726997,NULL
202501,3000006476,1507.76,1,1749,Team_Amazon,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.42390698784952513,NULL
202501,3000006476,1680.17,1,1949,Team_Elektra,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.5806019628966117,NULL
202501,3000006476,1460.42,1,1694.09,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4052327412662111,0
202501,3000006476,2373.36,2,1376.55,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.337112785249604,NULL
202502,3000006476,0.01,1,0.01,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,-80231,NULL
202502,3000006476,4393.9800000000005,3,1699.01,Team_Elektra,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4220410652756726,NULL
202502,3000006476,5841.68,4,1694.0875,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4052327412662111,0
202502,3000006476,1249.14,1,1449,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.3046335879084811,NULL
202503,3000006476,22653.419999999995,16,1642.375,Team_Amazon,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.3859328966663754,NULL
202503,3000006476,20505.24,14,1699.0099999999995,Team_Elektra,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4096738199601662,NULL
202503,3000006476,6496.549999999999,4,1883.9975,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4646881806497295,1
202503,3000006476,2842.23,3,1099,Team_PdVNAES,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.08231916488109689,NULL
202503,3000006476,2650.95,2,1537.55,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.36938078801938934,NULL
202504,3000006476,0.01,1,0.01,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,-86941,NULL
202504,3000006476,54996.470000000016,40,1594.9,Team_Amazon,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.36765396033599956,NULL
202504,3000006476,14646.6,10,1699.0099999999998,Team_Elektra,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.406401485669029,NULL
202504,3000006476,45860.400000000016,32,1662.441875,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.39334502097670315,0.6875
202504,3000006476,7611.42,6,1471.5416666666667,Team_PdVNAES,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.31464562460092865,NULL
202504,3000006476,1335.34,1,1548.99,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.3489148831009331,NULL
202504,3000006476,62034.48275862065,40,1599,Team_Walmart,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.43939566425792126,NULL
202505,3000006476,33000,30,1276,Mayoreo_NAES,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.20961818181818187,NULL
202505,3000006476,775.86,1,900,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.008816023509396066,NULL
202505,3000006476,68838.69000000002,50,1597.06,Team_Amazon,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4399676983975149,NULL
202505,3000006476,103667.56000000006,72,1670.2020833333322,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.46204301197661657,0
202505,3000006476,3428.45,3,1325.6666666666667,Team_PdVNAES,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.268514926570316,NULL
202505,3000006476,2377.13,2,1378.7350000000001,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.3529760677792127,NULL
202506,3000006476,60537.84000000002,44,1596,Team_Amazon,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4410552143915279,NULL
202506,3000006476,3446.56,2,1999,Team_Coppel,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.553741508441267,NULL
202506,3000006476,40351.189999999995,28,1671.6921428571427,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.46636505639610637,0
202506,3000006476,1154.31,1,1339,Team_PdVNAES,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.3337751557207336,NULL
202506,3000006476,5641.76,5,1308.888,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.31844849834094335,NULL
202506,3000006476,28431.025862068967,20,1648.9995,Team_Walmart,Coleman,terceros,"Hielera Coleman 61lts Nevera Ruedas Camping Enfriador 65 Qt",Jardín,0.4590212792666097,NULL
202502,3000006482,1680.17,1,1949,Team_Elektra,Coleman,terceros,"Hielera Con Ruedas 316 COOLER 62 QT Coleman",Deportes,0.42726033675163827,NULL
202503,3000006482,4624.86,3,1788.28,Team_MercadoLibre,Coleman,terceros,"Hielera Con Ruedas 316 COOLER 62 QT Coleman",Deportes,0.37578651029436566,0
202504,3000006482,603.48,1,700.04,"Salderos / Facebook",Coleman,terceros,"Hielera Con Ruedas 316 COOLER 62 QT Coleman",Deportes,-0.5945681712732815,NULL
202504,3000006482,1541.62,1,1788.28,Team_MercadoLibre,Coleman,terceros,"Hielera Con Ruedas 316 COOLER 62 QT Coleman",Deportes,0.37579299697720575,0
202504,3000006482,1200,1,1392,Team_PdVNAES,Coleman,terceros,"Hielera Con Ruedas 316 COOLER 62 QT Coleman",Deportes,0.1980916666666667,NULL
202501,3000006487,1464.65,1,1698.99,Team_PdVNAES,Coleman,terceros,"Hielera Con Ruedas Porta Vaso 101 Latas 62 Qt Gris Coleman",Deportes,0.4027993035878879,NULL
202504,3000006487,1292.24,1,1499,Team_Amazon,Coleman,terceros,"Hielera Con Ruedas Porta Vaso 101 Latas 62 Qt Gris Coleman",Deportes,0.32312109205720296,NULL
202502,3000006557,5361.21,1,6219,Team_Coppel,Coleman,terceros,"Hielera Metalica REUNION SB COOLER 54 QT Coleman",Deportes,0.5644658575209701,NULL
202503,3000006557,7240.66,2,4199.58,Team_MercadoLibre,Coleman,terceros,"Hielera Metalica REUNION SB COOLER 54 QT Coleman",Deportes,0.35463894175392846,0
202504,3000006557,3929.31,1,4558,Team_MercadoLibre,Coleman,terceros,"Hielera Metalica REUNION SB COOLER 54 QT Coleman",Deportes,0.4053866963919874,0
202505,3000006557,3964.66,1,4599.01,Team_MercadoLibre,Coleman,terceros,"Hielera Metalica REUNION SB COOLER 54 QT Coleman",Deportes,0.41069095458374744,0
202506,3000006557,3447.41,1,3999,Team_MercadoLibre,Coleman,terceros,"Hielera Metalica REUNION SB COOLER 54 QT Coleman",Deportes,0.3222709222285716,0
202501,3000006572,603.44,1,699.99,"Salderos / Facebook",Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.16397653453533084,NULL
202501,3000006572,1335.34,1,1548.99,Team_Elektra,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.6222010873635179,NULL
202501,3000006572,13236.81,12,1279.5558333333333,Team_MercadoLibre,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5426481153691864,0
202501,3000006572,1033.62,1,1199,Team_Sitioweb,Coleman,terceros,"Hielera Coleman 49l Nevera 52qt Gris 80 Latas Portatil Asas",Jardín,0.5119192740078559,NULL
